id;name;province_name;province_abbreviation;region_name;code
7231;Prizzi;Palermo;PA;Sicilia;H070
7232;Roccamena;Palermo;PA;Sicilia;H422
7233;Roccapalumba;Palermo;PA;Sicilia;H428
7234;San Cipirello;Palermo;PA;Sicilia;H797
7235;San Giuseppe Jato;Palermo;PA;Sicilia;H933
7236;San Mauro Castelverde;Palermo;PA;Sicilia;I028
7237;Santa Cristina Gela;Palermo;PA;Sicilia;I174
7238;Santa Flavia;Palermo;PA;Sicilia;I188
7239;Sciara;Palermo;PA;Sicilia;I534
7240;Sclafani Bagni;Palermo;PA;Sicilia;I541
7241;Termini Imerese;Palermo;PA;Sicilia;L112
7242;Terrasini;Palermo;PA;Sicilia;L131
7243;Torretta;Palermo;PA;Sicilia;L282
7244;Trabia;Palermo;PA;Sicilia;L317
7245;Trappeto;Palermo;PA;Sicilia;L332
7246;Ustica;Palermo;PA;Sicilia;L519
7247;Valledolmo;Palermo;PA;Sicilia;L603
7248;Ventimiglia di Sicilia;Palermo;PA;Sicilia;L740
7249;Vicari;Palermo;PA;Sicilia;L837
7250;Villabate;Palermo;PA;Sicilia;L916
7251;Villafrati;Palermo;PA;Sicilia;L951
7252;Scillato;Palermo;PA;Sicilia;I538
7253;Blufi;Palermo;PA;Sicilia;M268
7254;Alcara li Fusi;Messina;ME;Sicilia;A177
7255;Alì;Messina;ME;Sicilia;A194
7256;Alì Terme;Messina;ME;Sicilia;A201
7257;Antillo;Messina;ME;Sicilia;A313
7258;Barcellona Pozzo di Gotto;Messina;ME;Sicilia;A638
7259;Basicò;Messina;ME;Sicilia;A698
7260;Brolo;Messina;ME;Sicilia;B198
7261;Capizzi;Messina;ME;Sicilia;B660
7262;Capo d'Orlando;Messina;ME;Sicilia;B666
7263;Capri Leone;Messina;ME;Sicilia;B695
7264;Caronia;Messina;ME;Sicilia;B804
7265;Casalvecchio Siculo;Messina;ME;Sicilia;B918
7266;Castel di Lucio;Messina;ME;Sicilia;C094
7267;Castell'Umberto;Messina;ME;Sicilia;C051
7268;Castelmola;Messina;ME;Sicilia;C210
7269;Castroreale;Messina;ME;Sicilia;C347
7270;Cesarò;Messina;ME;Sicilia;C568
7271;Condrò;Messina;ME;Sicilia;C956
7272;Falcone;Messina;ME;Sicilia;D474
7273;Ficarra;Messina;ME;Sicilia;D569
7274;Fiumedinisi;Messina;ME;Sicilia;D622
7275;Floresta;Messina;ME;Sicilia;D635
7276;Fondachelli-Fantina;Messina;ME;Sicilia;D661
7277;Forza d'Agrò;Messina;ME;Sicilia;D733
7278;Francavilla di Sicilia;Messina;ME;Sicilia;D765
7279;Frazzanò;Messina;ME;Sicilia;D793
7280;Furci Siculo;Messina;ME;Sicilia;D824
7281;Furnari;Messina;ME;Sicilia;D825
7282;Gaggi;Messina;ME;Sicilia;D844
7283;Galati Mamertino;Messina;ME;Sicilia;D861
7284;Gallodoro;Messina;ME;Sicilia;D885
7285;Giardini-Naxos;Messina;ME;Sicilia;E014
7286;Gioiosa Marea;Messina;ME;Sicilia;E043
7287;Graniti;Messina;ME;Sicilia;E142
7288;Gualtieri Sicaminò;Messina;ME;Sicilia;E233
7289;Itala;Messina;ME;Sicilia;E374
7290;Leni;Messina;ME;Sicilia;E523
7291;Letojanni;Messina;ME;Sicilia;E555
7292;Librizzi;Messina;ME;Sicilia;E571
7293;Limina;Messina;ME;Sicilia;E594
7294;Lipari;Messina;ME;Sicilia;E606
7295;Longi;Messina;ME;Sicilia;E674
7296;Malfa;Messina;ME;Sicilia;E855
7297;Malvagna;Messina;ME;Sicilia;E869
7298;Mandanici;Messina;ME;Sicilia;E876
7299;Mazzarrà Sant'Andrea;Messina;ME;Sicilia;F066
7300;Merì;Messina;ME;Sicilia;F147
7301;Messina;Messina;ME;Sicilia;F158
7302;Milazzo;Messina;ME;Sicilia;F206
7303;Militello Rosmarino;Messina;ME;Sicilia;F210
7304;Mirto;Messina;ME;Sicilia;F242
7305;Mistretta;Messina;ME;Sicilia;F251
7306;Moio Alcantara;Messina;ME;Sicilia;F277
7307;Monforte San Giorgio;Messina;ME;Sicilia;F359
7308;Mongiuffi Melia;Messina;ME;Sicilia;F368
7309;Montagnareale;Messina;ME;Sicilia;F395
7310;Montalbano Elicona;Messina;ME;Sicilia;F400
7311;Motta Camastra;Messina;ME;Sicilia;F772
7312;Motta d'Affermo;Messina;ME;Sicilia;F773
7313;Naso;Messina;ME;Sicilia;F848
7314;Nizza di Sicilia;Messina;ME;Sicilia;F901
7315;Novara di Sicilia;Messina;ME;Sicilia;F951
7316;Oliveri;Messina;ME;Sicilia;G036
7317;Pace del Mela;Messina;ME;Sicilia;G209
7318;Pagliara;Messina;ME;Sicilia;G234
7319;Patti;Messina;ME;Sicilia;G377
7320;Pettineo;Messina;ME;Sicilia;G522
7321;Piraino;Messina;ME;Sicilia;G699
7322;Raccuja;Messina;ME;Sicilia;H151
7323;Reitano;Messina;ME;Sicilia;H228
7324;Roccafiorita;Messina;ME;Sicilia;H405
7325;Roccalumera;Messina;ME;Sicilia;H418
7326;Roccavaldina;Messina;ME;Sicilia;H380
7327;Roccella Valdemone;Messina;ME;Sicilia;H455
7328;Rodì Milici;Messina;ME;Sicilia;H479
7329;Rometta;Messina;ME;Sicilia;H519
7330;San Filippo del Mela;Messina;ME;Sicilia;H842
7331;San Fratello;Messina;ME;Sicilia;H850
7332;San Marco d'Alunzio;Messina;ME;Sicilia;H982
7333;San Pier Niceto;Messina;ME;Sicilia;I084
7334;San Piero Patti;Messina;ME;Sicilia;I086
7335;San Salvatore di Fitalia;Messina;ME;Sicilia;I147
7336;Santa Domenica Vittoria;Messina;ME;Sicilia;I184
7337;Sant'Agata di Militello;Messina;ME;Sicilia;I199
7338;Sant'Alessio Siculo;Messina;ME;Sicilia;I215
7339;Santa Lucia del Mela;Messina;ME;Sicilia;I220
7340;Santa Marina Salina;Messina;ME;Sicilia;I254
7341;Sant'Angelo di Brolo;Messina;ME;Sicilia;I283
7342;Santa Teresa di Riva;Messina;ME;Sicilia;I311
7343;San Teodoro;Messina;ME;Sicilia;I328
7344;Santo Stefano di Camastra;Messina;ME;Sicilia;I370
7345;Saponara;Messina;ME;Sicilia;I420
7346;Savoca;Messina;ME;Sicilia;I477
7347;Scaletta Zanclea;Messina;ME;Sicilia;I492
7348;Sinagra;Messina;ME;Sicilia;I747
7349;Spadafora;Messina;ME;Sicilia;I881
7350;Taormina;Messina;ME;Sicilia;L042
7351;Torregrotta;Messina;ME;Sicilia;L271
7352;Tortorici;Messina;ME;Sicilia;L308
7353;Tripi;Messina;ME;Sicilia;L431
7354;Tusa;Messina;ME;Sicilia;L478
7355;Ucria;Messina;ME;Sicilia;L482
7356;Valdina;Messina;ME;Sicilia;L561
7357;Venetico;Messina;ME;Sicilia;L735
7358;Villafranca Tirrena;Messina;ME;Sicilia;L950
7359;Terme Vigliatore;Messina;ME;Sicilia;M210
7360;Acquedolci;Messina;ME;Sicilia;M211
7361;Torrenova;Messina;ME;Sicilia;M286
7362;Agrigento;Agrigento;AG;Sicilia;A089
7363;Alessandria della Rocca;Agrigento;AG;Sicilia;A181
7364;Aragona;Agrigento;AG;Sicilia;A351
7365;Bivona;Agrigento;AG;Sicilia;A896
7366;Burgio;Agrigento;AG;Sicilia;B275
7367;Calamonaci;Agrigento;AG;Sicilia;B377
7368;Caltabellotta;Agrigento;AG;Sicilia;B427
7369;Camastra;Agrigento;AG;Sicilia;B460
7370;Cammarata;Agrigento;AG;Sicilia;B486
7371;Campobello di Licata;Agrigento;AG;Sicilia;B520
7372;Canicattì;Agrigento;AG;Sicilia;B602
7373;Casteltermini;Agrigento;AG;Sicilia;C275
7374;Castrofilippo;Agrigento;AG;Sicilia;C341
7375;Cattolica Eraclea;Agrigento;AG;Sicilia;C356
7376;Cianciana;Agrigento;AG;Sicilia;C668
7377;Comitini;Agrigento;AG;Sicilia;C928
7378;Favara;Agrigento;AG;Sicilia;D514
7379;Grotte;Agrigento;AG;Sicilia;E209
7380;Joppolo Giancaxio;Agrigento;AG;Sicilia;E390
7381;Lampedusa e Linosa;Agrigento;AG;Sicilia;E431
7382;Licata;Agrigento;AG;Sicilia;E573
7383;Lucca Sicula;Agrigento;AG;Sicilia;E714
7384;Menfi;Agrigento;AG;Sicilia;F126
7385;Montallegro;Agrigento;AG;Sicilia;F414
7386;Montevago;Agrigento;AG;Sicilia;F655
7387;Naro;Agrigento;AG;Sicilia;F845
7388;Palma di Montechiaro;Agrigento;AG;Sicilia;G282
7389;Porto Empedocle;Agrigento;AG;Sicilia;F299
7390;Racalmuto;Agrigento;AG;Sicilia;H148
7391;Raffadali;Agrigento;AG;Sicilia;H159
7392;Ravanusa;Agrigento;AG;Sicilia;H194
7393;Realmonte;Agrigento;AG;Sicilia;H205
7394;Ribera;Agrigento;AG;Sicilia;H269
7395;Sambuca di Sicilia;Agrigento;AG;Sicilia;H743
7396;San Biagio Platani;Agrigento;AG;Sicilia;H778
7397;San Giovanni Gemini;Agrigento;AG;Sicilia;H914
7398;Santa Elisabetta;Agrigento;AG;Sicilia;I185
7399;Santa Margherita di Belice;Agrigento;AG;Sicilia;I224
7400;Sant'Angelo Muxaro;Agrigento;AG;Sicilia;I290
7401;Santo Stefano Quisquina;Agrigento;AG;Sicilia;I356
7402;Sciacca;Agrigento;AG;Sicilia;I533
7403;Siculiana;Agrigento;AG;Sicilia;I723
7404;Villafranca Sicula;Agrigento;AG;Sicilia;L944
7405;Acquaviva Platani;Caltanissetta;CL;Sicilia;A049
7406;Bompensiere;Caltanissetta;CL;Sicilia;A957
7407;Butera;Caltanissetta;CL;Sicilia;B302
7408;Caltanissetta;Caltanissetta;CL;Sicilia;B429
7409;Campofranco;Caltanissetta;CL;Sicilia;B537
7410;Delia;Caltanissetta;CL;Sicilia;D267
7411;Gela;Caltanissetta;CL;Sicilia;D960
7412;Marianopoli;Caltanissetta;CL;Sicilia;E953
7413;Mazzarino;Caltanissetta;CL;Sicilia;F065
7414;Milena;Caltanissetta;CL;Sicilia;E618
7415;Montedoro;Caltanissetta;CL;Sicilia;F489
7416;Mussomeli;Caltanissetta;CL;Sicilia;F830
7417;Niscemi;Caltanissetta;CL;Sicilia;F899
7418;Resuttano;Caltanissetta;CL;Sicilia;H245
7419;Riesi;Caltanissetta;CL;Sicilia;H281
7420;San Cataldo;Caltanissetta;CL;Sicilia;H792
7421;Santa Caterina Villarmosa;Caltanissetta;CL;Sicilia;I169
7422;Serradifalco;Caltanissetta;CL;Sicilia;I644
7423;Sommatino;Caltanissetta;CL;Sicilia;I824
7424;Sutera;Caltanissetta;CL;Sicilia;L016
7425;Vallelunga Pratameno;Caltanissetta;CL;Sicilia;L609
7426;Villalba;Caltanissetta;CL;Sicilia;L959
7427;Agira;Enna;EN;Sicilia;A070
7428;Aidone;Enna;EN;Sicilia;A098
7429;Assoro;Enna;EN;Sicilia;A478
7430;Barrafranca;Enna;EN;Sicilia;A676
7431;Calascibetta;Enna;EN;Sicilia;B381
7432;Catenanuova;Enna;EN;Sicilia;C353
7433;Centuripe;Enna;EN;Sicilia;C471
7434;Cerami;Enna;EN;Sicilia;C480
7435;Enna;Enna;EN;Sicilia;C342
7436;Gagliano Castelferrato;Enna;EN;Sicilia;D849
7437;Leonforte;Enna;EN;Sicilia;E536
7438;Nicosia;Enna;EN;Sicilia;F892
7439;Nissoria;Enna;EN;Sicilia;F900
7440;Piazza Armerina;Enna;EN;Sicilia;G580
7441;Pietraperzia;Enna;EN;Sicilia;G624
7442;Regalbuto;Enna;EN;Sicilia;H221
7443;Sperlinga;Enna;EN;Sicilia;I891
7444;Troina;Enna;EN;Sicilia;L448
7445;Valguarnera Caropepe;Enna;EN;Sicilia;L583
7446;Villarosa;Enna;EN;Sicilia;M011
7447;Aci Bonaccorsi;Catania;CT;Sicilia;A025
7448;Aci Castello;Catania;CT;Sicilia;A026
7449;Aci Catena;Catania;CT;Sicilia;A027
7450;Acireale;Catania;CT;Sicilia;A028
7451;Aci Sant'Antonio;Catania;CT;Sicilia;A029
7452;Adrano;Catania;CT;Sicilia;A056
7453;Belpasso;Catania;CT;Sicilia;A766
7454;Biancavilla;Catania;CT;Sicilia;A841
7455;Bronte;Catania;CT;Sicilia;B202
7456;Calatabiano;Catania;CT;Sicilia;B384
7457;Caltagirone;Catania;CT;Sicilia;B428
7458;Camporotondo Etneo;Catania;CT;Sicilia;B561
7459;Castel di Iudica;Catania;CT;Sicilia;C091
7460;Castiglione di Sicilia;Catania;CT;Sicilia;C297
7461;Catania;Catania;CT;Sicilia;C351
7462;Fiumefreddo di Sicilia;Catania;CT;Sicilia;D623
7463;Giarre;Catania;CT;Sicilia;E017
7464;Grammichele;Catania;CT;Sicilia;E133
7465;Gravina di Catania;Catania;CT;Sicilia;E156
7466;Licodia Eubea;Catania;CT;Sicilia;E578
7467;Linguaglossa;Catania;CT;Sicilia;E602
7468;Maletto;Catania;CT;Sicilia;E854
7469;Mascali;Catania;CT;Sicilia;F004
7470;Mascalucia;Catania;CT;Sicilia;F005
7471;Militello in Val di Catania;Catania;CT;Sicilia;F209
7472;Milo;Catania;CT;Sicilia;F214
7473;Mineo;Catania;CT;Sicilia;F217
7474;Mirabella Imbaccari;Catania;CT;Sicilia;F231
7475;Misterbianco;Catania;CT;Sicilia;F250
7476;Motta Sant'Anastasia;Catania;CT;Sicilia;F781
7477;Nicolosi;Catania;CT;Sicilia;F890
7478;Palagonia;Catania;CT;Sicilia;G253
7479;Paternò;Catania;CT;Sicilia;G371
7480;Pedara;Catania;CT;Sicilia;G402
7481;Piedimonte Etneo;Catania;CT;Sicilia;G597
7482;Raddusa;Catania;CT;Sicilia;H154
7483;Ramacca;Catania;CT;Sicilia;H168
7484;Randazzo;Catania;CT;Sicilia;H175
7485;Riposto;Catania;CT;Sicilia;H325
7486;San Cono;Catania;CT;Sicilia;H805
7487;San Giovanni la Punta;Catania;CT;Sicilia;H922
7488;San Gregorio di Catania;Catania;CT;Sicilia;H940
7489;San Michele di Ganzaria;Catania;CT;Sicilia;I035
7490;San Pietro Clarenza;Catania;CT;Sicilia;I098
7491;Sant'Agata li Battiati;Catania;CT;Sicilia;I202
7492;Sant'Alfio;Catania;CT;Sicilia;I216
7493;Santa Maria di Licodia;Catania;CT;Sicilia;I240
7494;Santa Venerina;Catania;CT;Sicilia;I314
7495;Scordia;Catania;CT;Sicilia;I548
7496;Trecastagni;Catania;CT;Sicilia;L355
7497;Tremestieri Etneo;Catania;CT;Sicilia;L369
7498;Valverde;Catania;CT;Sicilia;L658
7499;Viagrande;Catania;CT;Sicilia;L828
7500;Vizzini;Catania;CT;Sicilia;M100
7501;Zafferana Etnea;Catania;CT;Sicilia;M139
7502;Mazzarrone;Catania;CT;Sicilia;M271
7503;Maniace;Catania;CT;Sicilia;M283
7504;Ragalna;Catania;CT;Sicilia;M287
7505;Acate;Ragusa;RG;Sicilia;A014
7506;Chiaramonte Gulfi;Ragusa;RG;Sicilia;C612
7507;Comiso;Ragusa;RG;Sicilia;C927
7508;Giarratana;Ragusa;RG;Sicilia;E016
7509;Ispica;Ragusa;RG;Sicilia;E366
7510;Modica;Ragusa;RG;Sicilia;F258
7511;Monterosso Almo;Ragusa;RG;Sicilia;F610
7512;Pozzallo;Ragusa;RG;Sicilia;G953
7513;Ragusa;Ragusa;RG;Sicilia;H163
7514;Santa Croce Camerina;Ragusa;RG;Sicilia;I178
7515;Scicli;Ragusa;RG;Sicilia;I535
7516;Vittoria;Ragusa;RG;Sicilia;M088
7517;Augusta;Siracusa;SR;Sicilia;A494
7518;Avola;Siracusa;SR;Sicilia;A522
7519;Buccheri;Siracusa;SR;Sicilia;B237
7520;Buscemi;Siracusa;SR;Sicilia;B287
7521;Canicattini Bagni;Siracusa;SR;Sicilia;B603
7522;Carlentini;Siracusa;SR;Sicilia;B787
7523;Cassaro;Siracusa;SR;Sicilia;C006
7524;Ferla;Siracusa;SR;Sicilia;D540
7525;Floridia;Siracusa;SR;Sicilia;D636
7526;Francofonte;Siracusa;SR;Sicilia;D768
7527;Lentini;Siracusa;SR;Sicilia;E532
7528;Melilli;Siracusa;SR;Sicilia;F107
7529;Noto;Siracusa;SR;Sicilia;F943
7530;Pachino;Siracusa;SR;Sicilia;G211
7531;Palazzolo Acreide;Siracusa;SR;Sicilia;G267
7532;Rosolini;Siracusa;SR;Sicilia;H574
7533;Siracusa;Siracusa;SR;Sicilia;I754
7534;Solarino;Siracusa;SR;Sicilia;I785
7535;Sortino;Siracusa;SR;Sicilia;I864
7536;Portopalo di Capo Passero;Siracusa;SR;Sicilia;M257
7537;Priolo Gargallo;Siracusa;SR;Sicilia;M279
7538;Aggius;Sassari;SS;Sardegna;A069
7539;Alà dei Sardi;Sassari;SS;Sardegna;A115
7540;Alghero;Sassari;SS;Sardegna;A192
7541;Anela;Sassari;SS;Sardegna;A287
7542;Ardara;Sassari;SS;Sardegna;A379
7543;Arzachena;Sassari;SS;Sardegna;A453
7544;Banari;Sassari;SS;Sardegna;A606
7545;Benetutti;Sassari;SS;Sardegna;A781
7546;Berchidda;Sassari;SS;Sardegna;A789
7547;Bessude;Sassari;SS;Sardegna;A827
7548;Bonnanaro;Sassari;SS;Sardegna;A976
7549;Bono;Sassari;SS;Sardegna;A977
7550;Bonorva;Sassari;SS;Sardegna;A978
7551;Bortigiadas;Sassari;SS;Sardegna;B063
7552;Borutta;Sassari;SS;Sardegna;B064
7553;Bottidda;Sassari;SS;Sardegna;B094
7554;Buddusò;Sassari;SS;Sardegna;B246
7555;Bultei;Sassari;SS;Sardegna;B264
7556;Bulzi;Sassari;SS;Sardegna;B265
7557;Burgos;Sassari;SS;Sardegna;B276
7558;Calangianus;Sassari;SS;Sardegna;B378
7559;Cargeghe;Sassari;SS;Sardegna;B772
7560;Castelsardo;Sassari;SS;Sardegna;C272
7561;Cheremule;Sassari;SS;Sardegna;C600
7562;Chiaramonti;Sassari;SS;Sardegna;C613
7563;Codrongianos;Sassari;SS;Sardegna;C818
7564;Cossoine;Sassari;SS;Sardegna;D100
7565;Esporlatu;Sassari;SS;Sardegna;D441
7566;Florinas;Sassari;SS;Sardegna;D637
7567;Giave;Sassari;SS;Sardegna;E019
7568;Illorai;Sassari;SS;Sardegna;E285
7569;Ittireddu;Sassari;SS;Sardegna;E376
7570;Ittiri;Sassari;SS;Sardegna;E377
7571;Laerru;Sassari;SS;Sardegna;E401
7572;La Maddalena;Sassari;SS;Sardegna;E425
7573;Luogosanto;Sassari;SS;Sardegna;E747
7574;Luras;Sassari;SS;Sardegna;E752
7575;Mara;Sassari;SS;Sardegna;E902
7576;Martis;Sassari;SS;Sardegna;E992
7577;Monteleone Rocca Doria;Sassari;SS;Sardegna;F542
7578;Monti;Sassari;SS;Sardegna;F667
7579;Mores;Sassari;SS;Sardegna;F721
7580;Muros;Sassari;SS;Sardegna;F818
7581;Nughedu San Nicolò;Sassari;SS;Sardegna;F975
7582;Nule;Sassari;SS;Sardegna;F976
7583;Nulvi;Sassari;SS;Sardegna;F977
7584;Olbia;Sassari;SS;Sardegna;G015
7585;Olmedo;Sassari;SS;Sardegna;G046
7586;Oschiri;Sassari;SS;Sardegna;G153
7587;Osilo;Sassari;SS;Sardegna;G156
7588;Ossi;Sassari;SS;Sardegna;G178
7589;Ozieri;Sassari;SS;Sardegna;G203
7590;Padria;Sassari;SS;Sardegna;G225
7591;Palau;Sassari;SS;Sardegna;G258
7592;Pattada;Sassari;SS;Sardegna;G376
7593;Perfugas;Sassari;SS;Sardegna;G450
7594;Ploaghe;Sassari;SS;Sardegna;G740
7595;Porto Torres;Sassari;SS;Sardegna;G924
7596;Pozzomaggiore;Sassari;SS;Sardegna;G962
7597;Putifigari;Sassari;SS;Sardegna;H095
7598;Romana;Sassari;SS;Sardegna;H507
7599;Aglientu;Sassari;SS;Sardegna;H848
7600;Santa Teresa Gallura;Sassari;SS;Sardegna;I312
7601;Sassari;Sassari;SS;Sardegna;I452
7602;Sedini;Sassari;SS;Sardegna;I565
7603;Semestene;Sassari;SS;Sardegna;I598
7604;Sennori;Sassari;SS;Sardegna;I614
7605;Siligo;Sassari;SS;Sardegna;I732
7606;Sorso;Sassari;SS;Sardegna;I863
7607;Tempio Pausania;Sassari;SS;Sardegna;L093
7608;Thiesi;Sassari;SS;Sardegna;L158
7609;Tissi;Sassari;SS;Sardegna;L180
7610;Torralba;Sassari;SS;Sardegna;L235
7611;Trinità d'Agultu e Vignola;Sassari;SS;Sardegna;L428
7612;Tula;Sassari;SS;Sardegna;L464
7613;Uri;Sassari;SS;Sardegna;L503
7614;Usini;Sassari;SS;Sardegna;L509
7615;Villanova Monteleone;Sassari;SS;Sardegna;L989
7616;Valledoria;Sassari;SS;Sardegna;L604
7617;Telti;Sassari;SS;Sardegna;L088
7618;Badesi;Sassari;SS;Sardegna;M214
7619;Viddalba;Sassari;SS;Sardegna;M259
7620;Golfo Aranci;Sassari;SS;Sardegna;M274
7621;Loiri Porto San Paolo;Sassari;SS;Sardegna;M275
7622;Sant'Antonio di Gallura;Sassari;SS;Sardegna;M276
7623;Tergu;Sassari;SS;Sardegna;M282
7624;Santa Maria Coghinas;Sassari;SS;Sardegna;M284
7625;Erula;Sassari;SS;Sardegna;M292
7626;Stintino;Sassari;SS;Sardegna;M290
7627;Padru;Sassari;SS;Sardegna;M301
7628;Budoni;Sassari;SS;Sardegna;B248
7629;San Teodoro;Sassari;SS;Sardegna;I329
7630;Aritzo;Nuoro;NU;Sardegna;A407
7631;Arzana;Nuoro;NU;Sardegna;A454
7632;Atzara;Nuoro;NU;Sardegna;A492
7633;Austis;Nuoro;NU;Sardegna;A503
7634;Bari Sardo;Nuoro;NU;Sardegna;A663
7635;Baunei;Nuoro;NU;Sardegna;A722
7636;Belvì;Nuoro;NU;Sardegna;A776
7637;Birori;Nuoro;NU;Sardegna;A880
7638;Bitti;Nuoro;NU;Sardegna;A895
7639;Bolotana;Nuoro;NU;Sardegna;A948
7640;Borore;Nuoro;NU;Sardegna;B056
7641;Bortigali;Nuoro;NU;Sardegna;B062
7642;Desulo;Nuoro;NU;Sardegna;D287
7643;Dorgali;Nuoro;NU;Sardegna;D345
7644;Dualchi;Nuoro;NU;Sardegna;D376
7645;Elini;Nuoro;NU;Sardegna;D395
7646;Fonni;Nuoro;NU;Sardegna;D665
7647;Gadoni;Nuoro;NU;Sardegna;D842
7648;Gairo;Nuoro;NU;Sardegna;D859
7649;Galtellì;Nuoro;NU;Sardegna;D888
7650;Gavoi;Nuoro;NU;Sardegna;D947
7651;Girasole;Nuoro;NU;Sardegna;E049
7652;Ilbono;Nuoro;NU;Sardegna;E283
7653;Irgoli;Nuoro;NU;Sardegna;E323
7654;Jerzu;Nuoro;NU;Sardegna;E387
7655;Lanusei;Nuoro;NU;Sardegna;E441
7656;Lei;Nuoro;NU;Sardegna;E517
7657;Loceri;Nuoro;NU;Sardegna;E644
7658;Loculi;Nuoro;NU;Sardegna;E646
7659;Lodè;Nuoro;NU;Sardegna;E647
7660;Lotzorai;Nuoro;NU;Sardegna;E700
7661;Lula;Nuoro;NU;Sardegna;E736
7662;Macomer;Nuoro;NU;Sardegna;E788
7663;Mamoiada;Nuoro;NU;Sardegna;E874
7664;Meana Sardo;Nuoro;NU;Sardegna;F073
7665;Noragugume;Nuoro;NU;Sardegna;F933
7666;Nuoro;Nuoro;NU;Sardegna;F979
7667;Oliena;Nuoro;NU;Sardegna;G031
7668;Ollolai;Nuoro;NU;Sardegna;G044
7669;Olzai;Nuoro;NU;Sardegna;G058
7670;Onanì;Nuoro;NU;Sardegna;G064
7671;Onifai;Nuoro;NU;Sardegna;G070
7672;Oniferi;Nuoro;NU;Sardegna;G071
7673;Orani;Nuoro;NU;Sardegna;G084
7674;Orgosolo;Nuoro;NU;Sardegna;G097
7675;Orosei;Nuoro;NU;Sardegna;G119
7676;Orotelli;Nuoro;NU;Sardegna;G120
7677;Ortueri;Nuoro;NU;Sardegna;G146
7678;Orune;Nuoro;NU;Sardegna;G147
7679;Osidda;Nuoro;NU;Sardegna;G154
7680;Osini;Nuoro;NU;Sardegna;G158
7681;Ottana;Nuoro;NU;Sardegna;G191
7682;Ovodda;Nuoro;NU;Sardegna;G201
7683;Perdasdefogu;Nuoro;NU;Sardegna;G445
7684;Posada;Nuoro;NU;Sardegna;G929
7685;Sarule;Nuoro;NU;Sardegna;I448
7686;Silanus;Nuoro;NU;Sardegna;I730
7687;Sindia;Nuoro;NU;Sardegna;I748
7688;Siniscola;Nuoro;NU;Sardegna;I751
7689;Sorgono;Nuoro;NU;Sardegna;I851
7690;Talana;Nuoro;NU;Sardegna;L036
7691;Tertenia;Nuoro;NU;Sardegna;L140
7692;Teti;Nuoro;NU;Sardegna;L153
7693;Tiana;Nuoro;NU;Sardegna;L160
7694;Tonara;Nuoro;NU;Sardegna;L202
7695;Torpè;Nuoro;NU;Sardegna;L231
7696;Tortolì;Nuoro;NU;Sardegna;A355
7697;Triei;Nuoro;NU;Sardegna;L423
7698;Ulassai;Nuoro;NU;Sardegna;L489
7699;Urzulei;Nuoro;NU;Sardegna;L506
7700;Ussassai;Nuoro;NU;Sardegna;L514
7701;Villagrande Strisaili;Nuoro;NU;Sardegna;L953
7702;Cardedu;Nuoro;NU;Sardegna;M285
7703;Lodine;Nuoro;NU;Sardegna;E649
7704;Assemini;Cagliari;CA;Sardegna;A474
7705;Cagliari;Cagliari;CA;Sardegna;B354
7706;Capoterra;Cagliari;CA;Sardegna;B675
7707;Decimomannu;Cagliari;CA;Sardegna;D259
7708;Maracalagonis;Cagliari;CA;Sardegna;E903
7709;Pula;Cagliari;CA;Sardegna;H088
7710;Quartu Sant'Elena;Cagliari;CA;Sardegna;H118
7711;Sarroch;Cagliari;CA;Sardegna;I443
7712;Selargius;Cagliari;CA;Sardegna;I580
7713;Sestu;Cagliari;CA;Sardegna;I695
7714;Settimo San Pietro;Cagliari;CA;Sardegna;I699
7715;Sinnai;Cagliari;CA;Sardegna;I752
7716;Uta;Cagliari;CA;Sardegna;L521
7717;Villa San Pietro;Cagliari;CA;Sardegna;I118
7718;Quartucciu;Cagliari;CA;Sardegna;H119
7719;Elmas;Cagliari;CA;Sardegna;D399
7720;Monserrato;Cagliari;CA;Sardegna;F383
7721;Abbasanta;Oristano;OR;Sardegna;A007
7722;Aidomaggiore;Oristano;OR;Sardegna;A097
7723;Albagiara;Oristano;OR;Sardegna;A126
7724;Ales;Oristano;OR;Sardegna;A180
7725;Allai;Oristano;OR;Sardegna;A204
7726;Arborea;Oristano;OR;Sardegna;A357
7727;Ardauli;Oristano;OR;Sardegna;A380
7728;Assolo;Oristano;OR;Sardegna;A477
7729;Asuni;Oristano;OR;Sardegna;A480
7730;Baradili;Oristano;OR;Sardegna;A614
7731;Baratili San Pietro;Oristano;OR;Sardegna;A621
7732;Baressa;Oristano;OR;Sardegna;A655
7733;Bauladu;Oristano;OR;Sardegna;A721
7734;Bidonì;Oristano;OR;Sardegna;A856
7735;Bonarcado;Oristano;OR;Sardegna;A960
7736;Boroneddu;Oristano;OR;Sardegna;B055
7737;Busachi;Oristano;OR;Sardegna;B281
7738;Cabras;Oristano;OR;Sardegna;B314
7739;Cuglieri;Oristano;OR;Sardegna;D200
7740;Fordongianus;Oristano;OR;Sardegna;D695
7741;Ghilarza;Oristano;OR;Sardegna;E004
7742;Gonnoscodina;Oristano;OR;Sardegna;E087
7743;Gonnosnò;Oristano;OR;Sardegna;D585
7744;Gonnostramatza;Oristano;OR;Sardegna;E088
7745;Marrubiu;Oristano;OR;Sardegna;E972
7746;Masullas;Oristano;OR;Sardegna;F050
7747;Milis;Oristano;OR;Sardegna;F208
7748;Mogorella;Oristano;OR;Sardegna;F270
7749;Mogoro;Oristano;OR;Sardegna;F272
